timestamp,energy_consumption
2024-01-08 01:00:00,497.14960336972297
2024-01-08 02:00:00,493.20203122159535
2024-01-08 03:00:00,489.62297979676816
2024-01-08 04:00:00,489.73747124969765
2024-01-08 05:00:00,491.9432311237809
2024-01-08 06:00:00,493.82668512043097
2024-01-08 07:00:00,498.4626013656111
2024-01-08 08:00:00,499.02761082500064
2024-01-08 09:00:00,506.7952812107872
2024-01-08 10:00:00,505.9719970445974
2024-01-08 11:00:00,520.0728428775456
2024-01-08 12:00:00,523.7011796163706
2024-01-08 13:00:00,519.9153918342892
2024-01-08 14:00:00,515.0609293439836
2024-01-08 15:00:00,517.9732914201995
2024-01-08 16:00:00,517.3559774935702
2024-01-08 17:00:00,521.4259799640307
2024-01-08 18:00:00,524.2921680868984
2024-01-08 19:00:00,524.4280235236141
2024-01-08 20:00:00,520.694054933272
2024-01-08 21:00:00,513.6198188098427
2024-01-08 22:00:00,511.8872440495076
2024-01-08 23:00:00,516.669238021125
2024-01-09 00:00:00,518.239706741776
2024-01-09 01:00:00,512.5110128482161
2024-01-09 02:00:00,513.8769174774719
2024-01-09 03:00:00,516.3035043761162
2024-01-09 04:00:00,512.3842171951105
2024-01-09 05:00:00,513.6528427248381
2024-01-09 06:00:00,514.4438863170681
2024-01-09 07:00:00,509.22903482791503
2024-01-09 08:00:00,511.5179716296564
2024-01-09 09:00:00,514.8218942614976
2024-01-09 10:00:00,520.7371504773739
2024-01-09 11:00:00,526.5061607375485
2024-01-09 12:00:00,520.117813897763
2024-01-09 13:00:00,515.9286886981874
2024-01-09 14:00:00,519.0038650342307
2024-01-09 15:00:00,522.0727947887917
2024-01-09 16:00:00,525.148033220322
2024-01-09 17:00:00,544.9116906735956
2024-01-09 18:00:00,548.2661432270614
2024-01-09 19:00:00,554.4439714279645
2024-01-09 20:00:00,559.7139802454304
2024-01-09 21:00:00,563.4709365019594
2024-01-09 22:00:00,562.3945902787577
2024-01-09 23:00:00,566.689436381224
2024-01-10 00:00:00,563.3253103085362
2024-01-10 01:00:00,562.6412172748362
2024-01-10 02:00:00,560.7143995356906
2024-01-10 03:00:00,561.6237702326223
2024-01-10 04:00:00,573.6970630659898
2024-01-10 05:00:00,564.860737103031
2024-01-10 06:00:00,568.7920380549036
2024-01-10 07:00:00,561.2284586989554
2024-01-10 08:00:00,559.3687993700082
2024-01-10 09:00:00,565.313552354845
2024-01-10 10:00:00,566.1349524503223
2024-01-10 11:00:00,561.2462285606758
2024-01-10 12:00:00,558.1697100143759
2024-01-10 13:00:00,562.0676987590493
2024-01-10 14:00:00,558.9158656004637
2024-01-10 15:00:00,560.4981585483736
2024-01-10 16:00:00,561.2260177478926
2024-01-10 17:00:00,558.4680160098635
2024-01-10 18:00:00,569.6877364564901
2024-01-10 19:00:00,573.3573315680802
2024-01-10 20:00:00,563.7316186347922
2024-01-10 21:00:00,565.1638902086393
2024-01-10 22:00:00,562.3549578847974
2024-01-10 23:00:00,567.1171245587784
2024-01-11 00:00:00,563.654520866615
2024-01-11 01:00:00,563.5808386592805
2024-01-11 02:00:00,566.6057750541828
2024-01-11 03:00:00,571.4345510250333
2024-01-11 04:00:00,565.9330689897545
2024-01-11 05:00:00,564.7605628105497
2024-01-11 06:00:00,562.885836254745
2024-01-11 07:00:00,560.1191900918764
2024-01-11 08:00:00,569.4464612932819
2024-01-11 09:00:00,571.9713698480866
2024-01-11 10:00:00,566.1669500764115
2024-01-11 11:00:00,571.2562598116854
2024-01-11 12:00:00,582.3670407967485
2024-01-11 13:00:00,588.0293670995043
2024-01-11 14:00:00,580.9325172697341
2024-01-11 15:00:00,579.0113469054029
2024-01-11 16:00:00,585.845902651336
2024-01-11 17:00:00,582.8075553232421
2024-01-11 18:00:00,585.5266524639733
2024-01-11 19:00:00,589.8998227311199
2024-01-11 20:00:00,585.7651703732295
2024-01-11 21:00:00,585.9675435929205
2024-01-11 22:00:00,570.2612068925752
2024-01-11 23:00:00,565.6392686859037
2024-01-12 00:00:00,564.8764279289379
2024-01-12 01:00:00,559.1375120191137
2024-01-12 02:00:00,567.7995685387718
2024-01-12 03:00:00,561.1488616489687
2024-01-12 04:00:00,559.4486392154838
2024-01-12 05:00:00,560.6023421019142
2024-01-12 06:00:00,568.3087085472448
2024-01-12 07:00:00,561.6293977913476
2024-01-12 08:00:00,567.9452165521224
2024-01-12 09:00:00,568.4963818572203
2024-01-12 10:00:00,564.0888386019806
2024-01-12 11:00:00,566.8993559732969
2024-01-12 12:00:00,568.3946544511643
2024-01-12 13:00:00,565.8935700653703
2024-01-12 14:00:00,566.7425804903204
2024-01-12 15:00:00,565.3160125060116
2024-01-12 16:00:00,566.3835992322679
2024-01-12 17:00:00,570.1942526048731
2024-01-12 18:00:00,578.6243366855998
2024-01-12 19:00:00,572.9352591914655
2024-01-12 20:00:00,584.1004260647469
2024-01-12 21:00:00,574.8399870671344
2024-01-12 22:00:00,574.5810615919565
2024-01-12 23:00:00,578.0226476243794
2024-01-13 00:00:00,579.9276069630546
2024-01-13 01:00:00,577.3141093639515
2024-01-13 02:00:00,576.7734981121652
2024-01-13 03:00:00,574.808493438871
2024-01-13 04:00:00,572.36166965415
2024-01-13 05:00:00,577.109680139255
2024-01-13 06:00:00,579.3947575690803
2024-01-13 07:00:00,576.430209592777
2024-01-13 08:00:00,581.4282089699433
2024-01-13 09:00:00,583.4647065743263
2024-01-13 10:00:00,588.0290171685211
2024-01-13 11:00:00,591.6771613781392
2024-01-13 12:00:00,588.0321863235289
2024-01-13 13:00:00,585.731281122544
2024-01-13 14:00:00,589.9677491481604
2024-01-13 15:00:00,593.5196004753277
2024-01-13 16:00:00,593.9150925055069
2024-01-13 17:00:00,595.0017294220509
2024-01-13 18:00:00,601.8900539009929
2024-01-13 19:00:00,599.4321969568138
2024-01-13 20:00:00,602.667683862664
2024-01-13 21:00:00,602.1567206004945
2024-01-13 22:00:00,601.5683145843584
2024-01-13 23:00:00,607.5621988442944
2024-01-14 00:00:00,612.1892805892345
2024-01-14 01:00:00,616.7568287692377
2024-01-14 02:00:00,623.7842228050093
2024-01-14 03:00:00,624.3892420131731
2024-01-14 04:00:00,628.2990068696479
2024-01-14 05:00:00,627.2476730866806
2024-01-14 06:00:00,629.3685048491229
2024-01-14 07:00:00,629.2177895772844
2024-01-14 08:00:00,630.202769402248
2024-01-14 09:00:00,633.6785545294326
2024-01-14 10:00:00,630.0874511132653
2024-01-14 11:00:00,641.0493874916925
2024-01-14 12:00:00,636.5193005841941
2024-01-14 13:00:00,630.9483575202554
2024-01-14 14:00:00,637.2389118877556
2024-01-14 15:00:00,641.6972253575703
2024-01-14 16:00:00,645.3178244428311
2024-01-14 17:00:00,648.9595519891525
2024-01-14 18:00:00,649.398318124918
2024-01-14 19:00:00,645.4120462674888
2024-01-14 20:00:00,646.2910690584574
2024-01-14 21:00:00,643.4052605008969
2024-01-14 22:00:00,648.7808591679857
2024-01-14 23:00:00,648.545572260475
2024-01-15 00:00:00,644.9180862765124
2024-01-15 01:00:00,643.8111570682474
2024-01-15 02:00:00,646.3758143396255
2024-01-15 03:00:00,644.0571915756057
2024-01-15 04:00:00,640.4460895977735
2024-01-15 05:00:00,642.1645256552331
2024-01-15 06:00:00,643.8893585107767
2024-01-15 07:00:00,641.854642633921
2024-01-15 08:00:00,639.9994511058294
2024-01-15 09:00:00,641.6597007926176
2024-01-15 10:00:00,634.9192790851309
2024-01-15 11:00:00,628.3819602132482
2024-01-15 12:00:00,625.289739106986
2024-01-15 13:00:00,624.7225033484268
2024-01-15 14:00:00,626.7770411764168
2024-01-15 15:00:00,634.6538222611646
2024-01-15 16:00:00,639.4421203771747
2024-01-15 17:00:00,639.1424277273575
2024-01-15 18:00:00,639.5473466878441
2024-01-15 19:00:00,635.0346998646551
2024-01-15 20:00:00,635.442134184693
2024-01-15 21:00:00,634.4988409900924
2024-01-15 22:00:00,636.6124337917829
2024-01-15 23:00:00,632.9762790740212
2024-01-16 00:00:00,636.0730116452271
2024-01-16 01:00:00,644.23670621024
2024-01-16 02:00:00,644.1929054679557
2024-01-16 03:00:00,646.7014640784504
2024-01-16 04:00:00,650.652184037006
2024-01-16 05:00:00,649.1460816775768
2024-01-16 06:00:00,650.7665440866289
2024-01-16 07:00:00,651.3295060905378
2024-01-16 08:00:00,652.317886583282
2024-01-16 09:00:00,648.9528376640046
2024-01-16 10:00:00,649.5753885352995
2024-01-16 11:00:00,652.5653799915267
2024-01-16 12:00:00,660.3210980305018
2024-01-16 13:00:00,665.6174521609279
2024-01-16 14:00:00,676.8833644484857
2024-01-16 15:00:00,673.5466266340454
2024-01-16 16:00:00,678.4082298176488
2024-01-16 17:00:00,679.8249398463406
2024-01-16 18:00:00,691.273954512429
2024-01-16 19:00:00,687.7324630856532
2024-01-16 20:00:00,684.0338538747493
2024-01-16 21:00:00,681.5368906475292
2024-01-16 22:00:00,671.4174120259802
2024-01-16 23:00:00,669.2886369175764
2024-01-17 00:00:00,665.9929736098079
2024-01-17 01:00:00,667.2449425421889
2024-01-17 02:00:00,669.4537224210748
2024-01-17 03:00:00,679.3345766171542
2024-01-17 04:00:00,684.5866958080844
2024-01-17 05:00:00,682.2021775297724
2024-01-17 06:00:00,678.2101041730306
2024-01-17 07:00:00,681.1697000305631
2024-01-17 08:00:00,675.0685339954599
2024-01-17 09:00:00,684.7258278247317
2024-01-17 10:00:00,691.1230284283381
2024-01-17 11:00:00,689.2771501678146
2024-01-17 12:00:00,681.2114775223602
2024-01-17 13:00:00,688.4808393931872
2024-01-17 14:00:00,688.4081401669241
2024-01-17 15:00:00,695.0972217267914
2024-01-17 16:00:00,687.6250834328196
2024-01-17 17:00:00,685.1282083180507
2024-01-17 18:00:00,685.6544268166417
2024-01-17 19:00:00,686.3893297854654
2024-01-17 20:00:00,684.6390024280691
2024-01-17 21:00:00,688.2532520898067
2024-01-17 22:00:00,683.4151499428937
2024-01-17 23:00:00,683.2032525177872
2024-01-18 00:00:00,684.3047306763467
2024-01-18 01:00:00,687.3769248466405
2024-01-18 02:00:00,691.4349992370849
2024-01-18 03:00:00,686.3117887778956
2024-01-18 04:00:00,679.1412179242175
2024-01-18 05:00:00,686.02960203371
2024-01-18 06:00:00,688.191172093608
2024-01-18 07:00:00,684.9487394108252
2024-01-18 08:00:00,693.2044992884378
2024-01-18 09:00:00,694.2828724599021
2024-01-18 10:00:00,700.6793583802212
2024-01-18 11:00:00,701.5169507872718
2024-01-18 12:00:00,712.3206904116817
2024-01-18 13:00:00,721.5973946238978
2024-01-18 14:00:00,720.8525738815024
2024-01-18 15:00:00,726.2104286362742
2024-01-18 16:00:00,729.9373083841999
2024-01-18 17:00:00,737.2804661718617
2024-01-18 18:00:00,732.9558488689611
2024-01-18 19:00:00,736.8861061689533
2024-01-18 20:00:00,742.6782286032012
2024-01-18 21:00:00,734.3845311710857
2024-01-18 22:00:00,728.9682386077568
2024-01-18 23:00:00,719.2720777189563
2024-01-19 00:00:00,718.4250435467336
2024-01-19 01:00:00,722.5127548257135
2024-01-19 02:00:00,730.5245400861936
2024-01-19 03:00:00,731.3950139882925
2024-01-19 04:00:00,740.038091716149
2024-01-19 05:00:00,733.6375844250745
2024-01-19 06:00:00,725.6206722282986
2024-01-19 07:00:00,725.8429337338156
2024-01-19 08:00:00,728.2632609785121
2024-01-19 09:00:00,728.5997872380417
2024-01-19 10:00:00,718.7625767378422
2024-01-19 11:00:00,718.8169765402783
2024-01-19 12:00:00,712.794629037754
2024-01-19 13:00:00,716.6429917819042
2024-01-19 14:00:00,718.9759830123885
2024-01-19 15:00:00,714.7765840807517
2024-01-19 16:00:00,712.7072494940683
2024-01-19 17:00:00,707.9111818846235
2024-01-19 18:00:00,708.0977863982577
2024-01-19 19:00:00,713.3734980007639
2024-01-19 20:00:00,708.9448677690862
2024-01-19 21:00:00,711.9651003466754
2024-01-19 22:00:00,709.8138122548131
2024-01-19 23:00:00,706.3494480935015
2024-01-20 00:00:00,706.3142962937286
2024-01-20 01:00:00,701.6380846816318
2024-01-20 02:00:00,699.3698381548959
2024-01-20 03:00:00,693.8804486919516
2024-01-20 04:00:00,704.2040743565335
2024-01-20 05:00:00,704.8803921163922
2024-01-20 06:00:00,701.8817645764293
2024-01-20 07:00:00,703.4516641301004
2024-01-20 08:00:00,703.3900238816462
2024-01-20 09:00:00,702.7851758839801
2024-01-20 10:00:00,706.3560093841973
2024-01-20 11:00:00,710.6435479344337
2024-01-20 12:00:00,708.4910421963812
2024-01-20 13:00:00,706.1119509931577
2024-01-20 14:00:00,705.2366925073994
2024-01-20 15:00:00,694.2270866837215
2024-01-20 16:00:00,687.1511313727287
2024-01-20 17:00:00,694.4855027099513
2024-01-20 18:00:00,703.2103412774578
2024-01-20 19:00:00,702.4651610796759
2024-01-20 20:00:00,705.8479458949547
2024-01-20 21:00:00,707.9041966676724
2024-01-20 22:00:00,723.7986007099486
2024-01-20 23:00:00,729.8964752671214
2024-01-21 00:00:00,729.7568873097176
2024-01-21 01:00:00,725.4791851067155
2024-01-21 02:00:00,717.9469535054276
2024-01-21 03:00:00,719.4642716847637
2024-01-21 04:00:00,716.1825179583423
2024-01-21 05:00:00,709.5712494103539
2024-01-21 06:00:00,706.8383849891412
2024-01-21 07:00:00,701.9306449710692
2024-01-21 08:00:00,710.8663531464321
2024-01-21 09:00:00,715.7745519311793
2024-01-21 10:00:00,716.2346887245963
2024-01-21 11:00:00,724.1344094190463
2024-01-21 12:00:00,725.0212509572845
2024-01-21 13:00:00,721.2148299506432
2024-01-21 14:00:00,729.3304503369914
2024-01-21 15:00:00,732.5250005554146
2024-01-21 16:00:00,727.8387697837825
2024-01-21 17:00:00,727.3870763933644
2024-01-21 18:00:00,723.5089851264406
2024-01-21 19:00:00,717.094986471619
2024-01-21 20:00:00,722.2258742092772
2024-01-21 21:00:00,732.2729574116279
2024-01-21 22:00:00,725.7801195425321
2024-01-21 23:00:00,729.094965725985
2024-01-22 00:00:00,726.3417528803759
2024-01-22 01:00:00,724.4061259615523
2024-01-22 02:00:00,721.9441563403581
2024-01-22 03:00:00,718.1242024919591
2024-01-22 04:00:00,718.8668106316832
2024-01-22 05:00:00,715.212060049628
2024-01-22 06:00:00,717.0643441785271
2024-01-22 07:00:00,717.3131536312815
2024-01-22 08:00:00,716.6184133969493
2024-01-22 09:00:00,712.5805950867414
2024-01-22 10:00:00,710.1967384338998
2024-01-22 11:00:00,714.4736945630286
2024-01-22 12:00:00,717.4782805011505
2024-01-22 13:00:00,713.0905042771577
2024-01-22 14:00:00,714.0871658043038
2024-01-22 15:00:00,718.3441014211628
2024-01-22 16:00:00,710.4970750155559
2024-01-22 17:00:00,713.7138759774555
2024-01-22 18:00:00,710.9007571827262
2024-01-22 19:00:00,714.2537505256921
2024-01-22 20:00:00,710.9374547429795
2024-01-22 21:00:00,702.413044239657
2024-01-22 22:00:00,694.7753320502411
2024-01-22 23:00:00,695.515756783548
2024-01-23 00:00:00,697.3143692921554
2024-01-23 01:00:00,693.2927861666334
2024-01-23 02:00:00,696.9857484605202
2024-01-23 03:00:00,689.1781481491755
2024-01-23 04:00:00,689.3477491559389
2024-01-23 05:00:00,683.7926681571266
2024-01-23 06:00:00,681.0334876181158
2024-01-23 07:00:00,681.7704809746979
2024-01-23 08:00:00,677.968414148278
2024-01-23 09:00:00,676.545636427129
2024-01-23 10:00:00,682.0771004732012
2024-01-23 11:00:00,679.6926411255854
2024-01-23 12:00:00,684.3711016859112
2024-01-23 13:00:00,679.2225674126231
2024-01-23 14:00:00,682.3715883021995
2024-01-23 15:00:00,690.079431405489
2024-01-23 16:00:00,678.2212089048526
2024-01-23 17:00:00,674.7367326275001
2024-01-23 18:00:00,678.1220932634028
2024-01-23 19:00:00,677.6068663331879
2024-01-23 20:00:00,679.9625957000444
2024-01-23 21:00:00,677.4426697664653
2024-01-23 22:00:00,678.3756187038298
2024-01-23 23:00:00,678.0972325268694
2024-01-24 00:00:00,684.4361428351684
2024-01-24 01:00:00,686.2082470516746
2024-01-24 02:00:00,688.3962603620505
2024-01-24 03:00:00,686.8368755314382
2024-01-24 04:00:00,684.8988444110757
2024-01-24 05:00:00,683.2360534719776
2024-01-24 06:00:00,685.7083141838691
2024-01-24 07:00:00,684.1033917797679
2024-01-24 08:00:00,686.0522660642499
2024-01-24 09:00:00,696.9292700574771
2024-01-24 10:00:00,701.7848935746356
2024-01-24 11:00:00,700.6547759137964
2024-01-24 12:00:00,707.160845524616
2024-01-24 13:00:00,705.6204686595083
2024-01-24 14:00:00,695.929845983619
2024-01-24 15:00:00,691.389414429032
2024-01-24 16:00:00,682.5354548239027
2024-01-24 17:00:00,681.2778874036961
2024-01-24 18:00:00,681.8699792996439
2024-01-24 19:00:00,690.7521658610203
2024-01-24 20:00:00,692.8868027298411
2024-01-24 21:00:00,692.2913000857968
2024-01-24 22:00:00,696.9383279917142
2024-01-24 23:00:00,686.3826514466748
2024-01-25 00:00:00,688.0607242372176
2024-01-25 01:00:00,692.4150502066525
2024-01-25 02:00:00,685.5221189777533
2024-01-25 03:00:00,691.7408891937879
2024-01-25 04:00:00,693.93337123126
2024-01-25 05:00:00,692.356931661756
2024-01-25 06:00:00,696.0208409922874
2024-01-25 07:00:00,707.8743052813094
2024-01-25 08:00:00,709.2836365566018
2024-01-25 09:00:00,711.0247394881035
2024-01-25 10:00:00,709.2279349904023
2024-01-25 11:00:00,705.4787131430784
2024-01-25 12:00:00,710.1303922257996
2024-01-25 13:00:00,706.3499730962553
2024-01-25 14:00:00,707.2078042823523
2024-01-25 15:00:00,705.3195170485267
2024-01-25 16:00:00,708.2144161772586
2024-01-25 17:00:00,710.3827267036934
2024-01-25 18:00:00,716.0704264249829
2024-01-25 19:00:00,714.0203444307092
2024-01-25 20:00:00,713.1709697542423
2024-01-25 21:00:00,708.7771511753308
2024-01-25 22:00:00,707.0556848749502
2024-01-25 23:00:00,709.4421873401745
2024-01-26 00:00:00,713.7271304234013
2024-01-26 01:00:00,709.6163038025131
2024-01-26 02:00:00,714.4643334030415
2024-01-26 03:00:00,721.7425226970662
2024-01-26 04:00:00,724.3096972131847
2024-01-26 05:00:00,734.193676275975
2024-01-26 06:00:00,730.8247302804571
2024-01-26 07:00:00,725.1014567639
2024-01-26 08:00:00,716.7078555193787
2024-01-26 09:00:00,724.6880770768246
2024-01-26 10:00:00,728.4599053585948
2024-01-26 11:00:00,728.6819820040425
2024-01-26 12:00:00,730.5818251356417
2024-01-26 13:00:00,725.4543798991498
2024-01-26 14:00:00,738.1831397972339
2024-01-26 15:00:00,739.3292457071101
2024-01-26 16:00:00,740.3762196801346
2024-01-26 17:00:00,744.505052799628
2024-01-26 18:00:00,747.4100989583116
2024-01-26 19:00:00,749.0295190797071
2024-01-26 20:00:00,745.5771468024807
2024-01-26 21:00:00,748.4344885881605
2024-01-26 22:00:00,758.3446110705358
2024-01-26 23:00:00,765.5717113013106
2024-01-27 00:00:00,774.0376444345077
2024-01-27 01:00:00,771.9815660523518
2024-01-27 02:00:00,767.5335419510589
2024-01-27 03:00:00,767.4046073505606
2024-01-27 04:00:00,768.183231912004
2024-01-27 05:00:00,774.1541895043588
2024-01-27 06:00:00,766.1918663557847
2024-01-27 07:00:00,774.3396179530878
2024-01-27 08:00:00,774.0495784601928
2024-01-27 09:00:00,772.4151731104557
2024-01-27 10:00:00,767.8546512341549
2024-01-27 11:00:00,760.080367874826
2024-01-27 12:00:00,764.6962207946356
2024-01-27 13:00:00,765.5628106305776
2024-01-27 14:00:00,759.6130061318725
2024-01-27 15:00:00,753.6376122715543
2024-01-27 16:00:00,752.4586887751036
2024-01-27 17:00:00,761.3037964015507
2024-01-27 18:00:00,760.5058396447326
2024-01-27 19:00:00,753.4901248791421
2024-01-27 20:00:00,752.7614095587123
2024-01-27 21:00:00,751.8977917099741
2024-01-27 22:00:00,738.9133584952663
2024-01-27 23:00:00,739.1418841626771
2024-01-28 00:00:00,738.4872115116339
2024-01-28 01:00:00,742.4682433357009
2024-01-28 02:00:00,752.2130238104276
2024-01-28 03:00:00,758.3458489581665
2024-01-28 04:00:00,757.5014055053923
2024-01-28 05:00:00,752.4687759616838
2024-01-28 06:00:00,765.8355749779332
2024-01-28 07:00:00,766.6316671480056
2024-01-28 08:00:00,767.2013136075705
2024-01-28 09:00:00,767.5806881720204
2024-01-28 10:00:00,769.0711119758596
2024-01-28 11:00:00,768.8493099162399
2024-01-28 12:00:00,766.4809998818387
2024-01-28 13:00:00,764.2467051756367
2024-01-28 14:00:00,764.5829388245568
2024-01-28 15:00:00,762.3658149688879
2024-01-28 16:00:00,759.3015860555022
2024-01-28 17:00:00,760.3337371939616
2024-01-28 18:00:00,759.5588511068573
2024-01-28 19:00:00,767.5788160497707
